,Open,High,Low,Close
233,25.8,26.6,24.45,25.15
234,25.0,25.0,22.35,22.7
235,23.0,23.5,21.85,23.05
236,22.4,23.6,22.25,23.4
237,23.1,24.4,22.7,23.85
238,23.7,24.3,23.4,23.6
239,23.75,24.35,22.85,23.45
240,23.45,24.0,22.8,23.05
241,23.0,23.5,22.5,23.15
242,23.0,25.95,23.0,25.2
243,25.5,26.25,23.55,23.85
244,22.95,23.45,22.0,22.75
245,22.8,23.8,22.65,23.35
246,23.7,24.15,23.25,23.75
247,23.25,23.35,21.4,21.75
248,22.0,22.8,21.9,22.55
249,22.1,22.9,22.1,22.65
250,22.7,23.4,21.7,22.35
251,22.5,24.15,21.7,23.35
252,23.8,25.2,23.55,24.35
253,24.55,24.9,23.7,23.8
254,23.85,24.1,22.8,23.25
255,23.25,23.3,22.75,22.85
256,22.95,23.1,22.1,22.25
257,22.4,22.75,22.1,22.3
258,22.25,22.5,20.85,21.1
259,21.2,21.85,20.95,21.1
260,21.4,21.45,20.85,21.05
261,20.5,21.15,20.35,20.8
262,20.6,20.9,20.25,20.4
263,20.4,20.75,19.85,20.05
264,19.9,20.05,16.25,17.95
265,17.9,18.65,17.25,17.7
266,17.5,17.5,16.35,16.8
267,16.8,17.0,15.6,15.9
268,15.75,15.85,14.65,15.25
269,15.25,17.75,14.95,16.05
270,15.95,16.1,14.9,15.05
271,15.25,15.9,14.8,15.35
272,15.2,15.8,15.15,15.55
273,15.4,15.6,15.0,15.15
274,15.05,15.35,14.85,15.05
275,15.05,15.2,13.65,13.95
276,13.95,14.85,13.3,13.7
277,13.5,13.7,13.15,13.5
278,13.4,13.6,11.5,12.45
279,11.25,11.95,9.95,10.55
280,10.45,17.9,10.05,16.55
281,18.2,20.65,14.1,15.35
282,15.15,16.35,12.8,13.4
283,13.9,15.95,12.9,14.4
284,14.55,14.95,14.0,14.25
285,14.8,14.85,13.9,14.15
286,14.05,14.75,13.75,14.25
287,14.35,15.85,14.1,15.3
288,15.8,16.8,15.4,15.95
289,16.65,18.3,16.3,17.5
290,19.25,20.85,17.6,18.7
291,18.45,18.9,16.2,16.45
292,16.75,16.75,15.4,15.75
293,15.5,15.5,14.15,14.5
294,14.3,16.65,14.0,16.0
295,16.3,16.5,15.4,15.75
296,15.85,16.2,15.45,15.8
297,15.85,16.15,15.5,15.65
298,15.75,16.95,15.15,16.1
299,16.1,16.9,15.8,16.05
300,15.95,16.2,15.7,15.9
301,15.9,16.15,15.4,15.45
302,15.45,15.6,15.05,15.15
303,15.15,15.65,14.5,14.6
304,14.65,16.0,14.65,15.3
305,15.35,15.5,14.85,14.9
306,14.9,15.0,14.65,14.7
307,14.95,15.15,14.45,14.65
308,14.6,14.7,14.3,14.4
309,14.5,14.6,13.05,13.35
310,13.1,13.9,13.0,13.35
311,13.7,14.4,13.45,13.8
312,13.95,13.95,13.15,13.24
313,13.26,13.5,13.15,13.35
314,13.6,14.08,13.55,13.64
315,13.85,14.05,13.45,13.55
316,13.3,13.73,13.3,13.57
317,13.69,13.94,13.57,13.68
318,13.89,14.21,13.75,13.97
319,13.9,14.02,13.52,13.64
320,13.77,13.95,13.4,13.5
321,13.55,13.69,12.84,13.0
322,13.05,13.09,11.84,12.03
323,12.3,13.43,12.05,13.08
324,13.2,13.33,12.56,13.08
325,13.4,13.5,12.52,12.77
326,12.9,13.1,12.65,12.97
327,12.81,13.31,12.54,13.23
328,13.25,13.95,13.05,13.65
329,13.95,15.14,13.75,13.88
330,13.99,14.23,13.56,13.81
331,13.8,14.31,13.8,14.0
332,14.15,14.15,13.67,13.84
333,14.0,14.75,13.76,14.37
334,14.65,15.44,14.29,14.77
335,14.75,15.09,14.52,14.84
